Tweet Id,Date,Hour,User Name,Nickname,Bio,Tweet content,Favs,RTs,Latitude,Longitude,Country,Place (as appears on Bio),Profile picture,Followers,Following,Listed,Tweet language (ISO 639-1),Tweet Url
721318338207481856 ,2016-04-16,12:44,Dayton Freight Jobs,DaytonFrtJobs,@DaytonFreight  is an LTL freight carrier providing exceptional service on-time and claims-free. Join the Dayton team by applying to our open #jobs here.,"Interested in a #Transportation #job near #CedarRapids, IA? This could be a great fit: https://t.co/ms2NPVV4ZL https://t.co/4Fnn8GVwmg",,,41.9625013,-91.6918465,US,"Cedar Rapids, IA",http://pbs.twimg.com/profile_images/507913343844118528/KI5c5e4c_normal.jpeg,79,1,80,en,http://www.twitter.com/DaytonFrtJobs/status/721318338207481856
721318337267904512 ,2016-04-16,12:44,Gaby Osornio ?,Gabinthehouse,"La vida te da las cartas, no puedes cambiarlas, pero tú decides cómo jugarlas. ?",De esas veces que te piden tus apuntes y uno sólo anota el título. ??,,,19.3222048,-99.17784225,MX,"Coyoacán, Distrito Federal",http://pbs.twimg.com/profile_images/489662586191745024/QB8F7mH2_normal.jpeg,167,496,2,es,http://www.twitter.com/Gabinthehouse/status/721318337267904512
721318336425013248 ,2016-04-16,12:44,Divine Appetit Co,divine_appetit,"Divine Appetit Co., is a catering and food services provider dedicated to serving up long lasting memories for its clients by creating “Simple. Artistic. Eats”!","Good morning, another successful segment! #charlotte #salisburync #wbtvandme #wbtvnews #cnbc… https://t.co/BrUyVWCtUG",,,35.22721,-80.87242999999999,US,"Charlotte, NC",http://pbs.twimg.com/profile_images/451777349155958784/fsPNvvvb_normal.jpeg,62,105,3,en,http://www.twitter.com/divine_appetit/status/721318336425013248
721318335233658880 ,2016-04-16,12:44,TMJ-GBR Pharm. Jobs,tmj_GBR_pharm,Follow this account for geo-targeted Pharm./Biotech job tweets in Great Britain. Need help? Tweet us at @CareerArc!,"Want to work in #Inverness, SL? View our latest opening: https://t.co/ZVoMJxGRdO #Pharmaceutical #Job #Jobs #Hiring #CareerArc",,,38.1010337,-122.8569377,US,"California, USA",http://pbs.twimg.com/profile_images/668283108874043392/3W2tguq6_normal.jpg,496,331,141,en,http://www.twitter.com/tmj_GBR_pharm/status/721318335233658880
721318334436913152 ,2016-04-16,12:44,TMJ-NJC Acct. Jobs,tmj_njc_acct,Follow this account for geo-targeted Accounting job tweets in Central NJ. Need help? Tweet us at @CareerArc!,"See our latest #NewBrunswick, NJ #job and click to apply: Senior Accountant - https://t.co/kAjyWq0gyx #Accounting #Hiring #CareerArc",,,40.4862157,-74.4518188,US,"New Brunswick, NJ",http://pbs.twimg.com/profile_images/679305675873247232/9zJ3j0Eh_normal.jpg,418,292,33,en,http://www.twitter.com/tmj_njc_acct/status/721318334436913152
721318334357110784 ,2016-04-16,12:44,TMJ-NYC CstSrv Jobs,tmj_nyc_cstsrv,"Follow this account for geo-targeted Customer Service job tweets in New York, NY. Need help? Tweet us at @CareerArc!","We're #hiring! Read about our latest #job opening here: Call Center Manager - https://t.co/4HtRNlu14A #NEWYORK, NY #CustomerService",,,40.7519846,-73.9697795,US,"Manhattan, NY",http://pbs.twimg.com/profile_images/669365506642612225/8QZDLKUf_normal.jpg,455,284,64,en,http://www.twitter.com/tmj_nyc_cstsrv/status/721318334357110784
721318334092840960 ,2016-04-16,12:44,TMJ-SC HRTA Jobs,tmj_sc_hrta,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in South Carolina Non-Metro. Need help? Tweet us at @CareerArc!,Want to work in ? View our latest opening: https://t.co/47mSniYiPU #Hospitality #Veterans #Job #Jobs #Hiring #CareerArc,,,32.873221,-80.01817800000001,US,"North Charleston, SC",http://pbs.twimg.com/profile_images/668424284889464832/VW4K-wvH_normal.jpg,379,281,41,en,http://www.twitter.com/tmj_sc_hrta/status/721318334092840960
721318333799227392 ,2016-04-16,12:44,TMJ - MIA Sales Jobs,tmj_mia_sales,"Follow this account for geo-targeted Sales job tweets in Miami, FL. Need help? Tweet us at @CareerArc!","#CareerArc #Sales #Job alert: Inside Sales Representative based in Greenville,SC | UPS | #MIAMI, FL https://t.co/LHXeF3YwLL #Jobs #Hiring",,,25.7783254,-80.1990136,US,"Miami, FL",http://pbs.twimg.com/profile_images/668801536831582209/sr4FfAEe_normal.jpg,459,309,102,en,http://www.twitter.com/tmj_mia_sales/status/721318333799227392
721318333606289409 ,2016-04-16,12:44,TMJ- WAS Health Jobs,tmj_dc_health,Follow this account for geo-targeted Healthcare job tweets in DC Metro. Need help? Tweet us at @CareerArc!,"Want to work in #FALLSCHURCH, VA? View our latest opening: https://t.co/sgxNmVAkQl #Healthcare #Job #Jobs #Hiring #CareerArc",,,38.8581893,-77.2286077,US,"Annandale, VA",http://pbs.twimg.com/profile_images/667151005067272193/rU6sGwnu_normal.jpg,466,307,98,en,http://www.twitter.com/tmj_dc_health/status/721318333606289409
721318332893306884 ,2016-04-16,12:44,Lynne J. Johnson,MoJoCMO,"My Mojo Is CMO: Chief Marketing Officer, Consumer's Credit Union Chief Mom of 6 Awesome Kids #Forbes List #SimplyBeKind #AlwaysLearning. #LovePublicSpeaking",Morning from #Chicago! #letsmove @ Sheraton Grand Chicago https://t.co/eXhkfqbpbc,,,41.88914,-87.61945,US,"Chicago, IL",http://pbs.twimg.com/profile_images/719982047096348673/4taArR3w_normal.jpg,13703,14663,434,en,http://www.twitter.com/MoJoCMO/status/721318332893306884
721318331811106816 ,2016-04-16,12:44,Join BAYADA,JoinBAYADA,"BAYADA employs more than 18,000 nurses, home health aides, therapists, medical social workers, managers, and other health care professionals across the country.","#Fayetteville, NC #Job: LPN / Licensed Practical Nurse in Fayetteville, NC at BAYADA Home Health Care https://t.co/8iyUom4SW7 #Jobs",,,35.0526641,-78.8783585,US,"Fayetteville, NC",http://pbs.twimg.com/profile_images/521653094073896960/S288SKQw_normal.jpeg,312,29,315,en,http://www.twitter.com/JoinBAYADA/status/721318331811106816
721318331500871680 ,2016-04-16,12:44,Carrie Cleveland,MsCarrieC,,"Team #3, Burning Possums, I just finished my 3rd leg. #ragnar #ragnaraustin #fit2runstpete… https://t.co/QuNvE5zxQ2",,,29.9891,-97.8759,US,"Kyle, TX",http://pbs.twimg.com/profile_images/2289431554/v4v580wvvvmxj3lhbt10_normal.jpeg,39,50,1,en,http://www.twitter.com/MsCarrieC/status/721318331500871680
721318331026927616 ,2016-04-16,12:44,Matthew Gilmore,MattGilmore112,WCH'18 16 years old,OH - #ohiostatespringgame @ Ohio Stadium https://t.co/fSbub0Xd03,,,40.00166667,-83.01972222000001,US,"Columbus, OH",http://pbs.twimg.com/profile_images/692878145981026306/X1I6QeGr_normal.jpg,154,215,2,en,http://www.twitter.com/MattGilmore112/status/721318331026927616
721318329592516609 ,2016-04-16,12:44,?Shaquana?,IndigenousSlay,Indigenous - I speak many different languages..all in English. A student of life,@callmedollar 10 years from now they are going to feel sorry they didn't pay her any mind???? #theydontknowrealmusic,,,39.93253,-75.102412,US,"Camden, NJ",http://pbs.twimg.com/profile_images/701136127420399618/_DlbSf4c_normal.jpg,430,270,19,en,http://www.twitter.com/IndigenousSlay/status/721318329592516609
721318325939265536 ,2016-04-16,12:44,'Sunkanmi,7unky,Loyalty is Everything,They don't have no 'home' to retire to in the future. They're comfortable owing the government till they die. Iss that life?,,,41.9908854,-87.6566102,US,"Chicago, IL",http://pbs.twimg.com/profile_images/719920334447755264/eqPLtXn8_normal.jpg,1754,370,16,en,http://www.twitter.com/7unky/status/721318325939265536
721318324131532801 ,2016-04-16,12:44,ADK310,ACEDAKIDD310,,"I'm at Twerk in Horsham, PA https://t.co/VRmWIJssIC",,,40.16199466,-75.14814491999999,US,"Horsham, PA",http://pbs.twimg.com/profile_images/700838512069771264/NRDJlmNH_normal.jpg,576,1350,19,en,http://www.twitter.com/ACEDAKIDD310/status/721318324131532801
721318321619091456 ,2016-04-16,12:44,Hannah Shields,hannahshields_,Averett University Volleyball,It's our Spring Tournament day and I couldn't be more excited! Come… https://t.co/MDEoB22F1b,,,36.596769,-79.43660300000001,US,"Danville, VA",http://pbs.twimg.com/profile_images/689574921610072064/0iiM_d4s_normal.jpg,720,553,1,en,http://www.twitter.com/hannahshields_/status/721318321619091456
721318321572999168 ,2016-04-16,12:44,Christine Saunders,chrisandxbones,"Hairbow maker, book listener, traveler, fangirl. Come with me if you want to live. http://t.co/ynSw2om6Db","This is my first one day show since 2014, I streamlined my set up a little, but it still took… https://t.co/Vu8IbYmiWP",,,35.77391,-78.64074003,US,"Raleigh, NC",http://pbs.twimg.com/profile_images/615955289498611713/DcymV_GX_normal.jpg,185,509,9,en,http://www.twitter.com/chrisandxbones/status/721318321572999168
721318319509389313 ,2016-04-16,12:44,Heather Adams,HeatherAdams44,"Journalist. Community Engagement Specialist- @masslivenews. @MUConvergence Grad. Loves all things journalism, religion and tennis. Wants a pet shark.",Officially done with all things taxes! #adult https://t.co/WyLgrQynAE,,,42.26931477,-72.67179548,US,"Easthampton, MA",http://pbs.twimg.com/profile_images/673543919523655680/Qa0922qV_normal.jpg,623,983,45,en,http://www.twitter.com/HeatherAdams44/status/721318319509389313
721318319387586560 ,2016-04-16,12:44,Nukdollar$,Therealnuk,IG:halfnukhalfdavid,"Lol

#paulmooney #comedy @ RedBlocc https://t.co/kMLuzYmhj7",,,40.68454762,-73.73246489,US,"Queens, NY",http://pbs.twimg.com/profile_images/696544044323905537/x4N3rufH_normal.jpg,396,1992,7,en,http://www.twitter.com/Therealnuk/status/721318319387586560
721318305114378240 ,2016-04-16,12:44,TheKenyaCrooks,TheKenyaCrooks,I train the Sexiest bodies on Reality Tv. I'm The World's Greatest Weight loss Expert!  Welcome to the  Assembly line to Fine.,WE'RE ABOUT TO GET IT IN @ The Congress Plaza Hotel &amp; Convention Center https://t.co/hgyo9hvLPH,,,41.87505,-87.6247999,US,"Chicago, IL",http://pbs.twimg.com/profile_images/474616933212360706/Ni6cPmom_normal.jpeg,11972,10640,178,en,http://www.twitter.com/TheKenyaCrooks/status/721318305114378240
721318302837026818 ,2016-04-16,12:44,Pablo,renteriaboxing,?Boxing (Sports) Fan. Music is my passion. Family is Everything!,"I'm at Pepsi Bottling Group in Hayward, CA https://t.co/tEIF4qlysC",,,37.6121905,-122.08415782,US,"Hayward, CA",http://pbs.twimg.com/profile_images/435113715612925953/KFiyJTg1_normal.jpeg,278,999,8,en,http://www.twitter.com/renteriaboxing/status/721318302837026818
721318297707261952 ,2016-04-16,12:44,HCA,PracticeWithUs,Beginning 11/12/14 all Physician Career related content posts can be found at @PWU_News.  Our Job openings will remain on this site.  Thank you!,Join the Good Samaritan Hospital team! See our latest #Physician #job opening here: https://t.co/lVIUdKuaQJ #Hiring https://t.co/EQSh17D9q6,,,37.2520715,-121.9463305,US,"San Jose, CA",http://pbs.twimg.com/profile_images/487644019875270657/SaqyIM5g_normal.jpeg,929,208,232,en,http://www.twitter.com/PracticeWithUs/status/721318297707261952
721318293873696768 ,2016-04-16,12:44,Expera Jobs,ExperaJobs,"Thinking, doing, making, solving…that’s our specialty at Expera Specialty Solutions. Want to be a part of it?  Follow us to learn more!","Want to work in #Rhinelander, WI? View our latest opening: https://t.co/oL57AKrhZn #Engineering #paper #specialty https://t.co/N3g8DX9aIh",,,45.6366228,-89.4120753,US,"Rhinelander, WI",http://pbs.twimg.com/profile_images/603619798094774272/1tF3NN7s_normal.jpg,24,53,40,en,http://www.twitter.com/ExperaJobs/status/721318293873696768
721318291008978944 ,2016-04-16,12:44,TMJ-NY HRTA Jobs,tmj_ny_hrta,Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in New York Non-Metro. Need help? Tweet us at @CareerArc!,"Cashier - Food - Delaware North: (#Clarence, NY) https://t.co/asugQrvSeM #Hospitality #Job #Jobs #Hiring #CareerArc",,,42.9767255,-78.59197090000001,US,"Clarence, NY",http://pbs.twimg.com/profile_images/667155803535638528/bGuoADfk_normal.jpg,449,289,72,en,http://www.twitter.com/tmj_ny_hrta/status/721318291008978944
721318289910018052 ,2016-04-16,12:44,PA Non-Metro Jobs,tmj_pa_usa_jobs,Follow this account for geo-targeted Other job tweets in Pennsylvania Non-Metro. Need help? Tweet us at @CareerArc!,"Can you recommend anyone for this #job? https://t.co/M9GGzR5myT #Allentown, PA #Hiring #CareerArc",,,40.6084305,-75.4901833,US,"Allentown, PA",http://pbs.twimg.com/profile_images/666900325903659008/hu9u5t7a_normal.jpg,843,540,61,en,http://www.twitter.com/tmj_pa_usa_jobs/status/721318289910018052
721318289482186752 ,2016-04-16,12:44,TMJ-FL Transport.,tmj_FL_transp,Follow this account for geo-targeted Transportation job tweets in Florida Non-Metro. Need help? Tweet us at @CareerArc!,"This #Transportation #job might be a great fit for you: Truck Driver, Class A - Full Time - https://t.co/9e4R2AsNmW #POMPANOBEACH, FL",,,26.2378597,-80.1247667,US,"Pompano Beach, FL",http://pbs.twimg.com/profile_images/668429377235881986/C6GaIpva_normal.jpg,367,286,62,en,http://www.twitter.com/tmj_FL_transp/status/721318289482186752
721318289431859200 ,2016-04-16,12:44,Alejandro Cháves,alejand92660840,"hola, buenas tardes....la idea de crear esta cuenta es con la finalidad de que nuestra pequeña Empresa este a la vista de mas personas en el Mundo...Herrería A.",Buenos días...,,,19.4180846,-102.0135184,MX,"Uruapan, Michoacán de Ocampo",http://pbs.twimg.com/profile_images/720401363549556737/V7wQb14b_normal.jpg,11,83,3,es,http://www.twitter.com/alejand92660840/status/721318289431859200
721318289180200963 ,2016-04-16,12:44,Jobs at Oracle,JobsAtOracle,The global feed for jobs at Oracle. #OracleTalent,"Want to work in #SantaMonica, CA? View our latest opening: https://t.co/eopkeSnzMv #IT #ExploreOracle #Job #Jobs #Hiring",,,34.0194543,-118.4911912,US,"Santa Monica, CA",http://pbs.twimg.com/profile_images/580520300816818176/5JcgHw8q_normal.png,4241,2283,944,en,http://www.twitter.com/JobsAtOracle/status/721318289180200963
721318287905128449 ,2016-04-16,12:44,TMJ-MI Retail Jobs,tmj_mi_retail,Follow this account for geo-targeted Retail job tweets in Michigan Non-Metro. Need help? Tweet us at @CareerArc!,"Speedway #Retail #Job: Manager Trainee-Retail Sales (#Wyoming, MI) https://t.co/E4kFxiSJCr #Jobs #Hiring #CareerArc",,,42.9133602,-85.7053085,US,"Wyoming, MI",http://pbs.twimg.com/profile_images/667080726261555201/rReGdUnf_normal.jpg,454,304,72,en,http://www.twitter.com/tmj_mi_retail/status/721318287905128449
721318286953066496 ,2016-04-16,12:44,Beej Powers,beejpowers,"dad, massage therapist, artist, writer, consumer","I'm at Virginia Tech - @vtnews in Blacksburg, VA https://t.co/8MAog8jeKh",,,37.22764602,-80.42211055999999,US,"Blacksburg, VA",http://pbs.twimg.com/profile_images/630858405855555584/dEDw6Edz_normal.jpg,303,540,25,en,http://www.twitter.com/beejpowers/status/721318286953066496
721318285631827969 ,2016-04-16,12:44,TMJ-MA Mgmt. Jobs,tmj_ma_mgmt,Follow this account for geo-targeted Business/Mgmt. job tweets in Massachusetts Non-Metro. Need help? Tweet us at @CareerArc!,"Robert Half Finance &amp; Accounting: Office Manager/Operations Manager/Practice Manager (#Canton, MA) https://t.co/l9doHa7QB0 #BusinessMgmt",,,42.233283,-71.0854325,US,"Milton, MA",http://pbs.twimg.com/profile_images/669773832505290752/U9Lm_8Rs_normal.jpg,340,252,54,en,http://www.twitter.com/tmj_ma_mgmt/status/721318285631827969
721318284793143296 ,2016-04-16,12:44,Keisha Frazier,feelgoodskin,"Skincare therapist fun loving & inspiring! More than beauty business! An enhanced lifestyle. Oh, I wrap too :) #BeEnhanced 214-566-6500","Headed to KC for family, fun and of course food! #thebest #BBQ (@ Oklahoma @CityOfokc in Oklahoma City, OK, OK) https://t.co/DFdU9pLqRb",,,35.49292708,-97.50645161,US,"Oklahoma City, OK",http://pbs.twimg.com/profile_images/705248527098597377/Z7QpkovD_normal.jpg,1405,2023,40,en,http://www.twitter.com/feelgoodskin/status/721318284793143296
721318283497115650 ,2016-04-16,12:44,?? Dewey Johnston ??,dewey_johnston,"Lions, Tigers and UofM ?? fan and single dad to 4 wonderful girls. Bleeding that Maize and Blue cause reasons. I am a runner ... feels good to say that",Race day!!! It couldn't be more beautiful out. Praise God for spring finally showing up ????… https://t.co/FO3i1ZiJGd,,,43.57087,-84.29327000000001,US,"Michigan, USA",http://pbs.twimg.com/profile_images/668958687684349952/JZDH4dx7_normal.jpg,1013,2173,13,en,http://www.twitter.com/dewey_johnston/status/721318283497115650
721318281391374336 ,2016-04-16,12:44,Jobs at Dressbarn,dressbarnjobs,"When you work at dressbarn, EVERY DAY is an opportunity to Inspire Women to Look and Feel Beautiful. Learn more @ http://t.co/5ffoj1IC4b","#Sales #Job in #AnnArbor, MI: Temp Sales Associate-dressbarn at dressbarn https://t.co/q5vpBNqkZ8 #Jobs #Hiring",,,42.2660881,-83.7146001,US,"Ann Arbor, MI",http://pbs.twimg.com/profile_images/489866378732531712/F3PCgBwh_normal.jpeg,257,15,450,en,http://www.twitter.com/dressbarnjobs/status/721318281391374336
721318280967954432 ,2016-04-16,12:44,Brad Hall,circabrad,,"I'm at Apple Store, Rideau in Ottawa, ON https://t.co/BgZbeE3e2Y",,,45.42509,-75.69101000000001,CA,"Ottawa, Ontario",http://pbs.twimg.com/profile_images/378800000800563374/e89fcf1210181f0eb815701d8cfaada7_normal.jpeg,150,409,7,en,http://www.twitter.com/circabrad/status/721318280967954432
721318277180366848 ,2016-04-16,12:44,Shane Barger,BargerShane,Follower of Christ; Married to my best friend; 6 wonderful Children,Spring soccer season begins... coolfryz @jessicabarger2 @… https://t.co/5zUDFKBv8C,,,28.0215549,-81.78079990000001,US,"Jan Phyl Village, FL",http://pbs.twimg.com/profile_images/378800000271652146/0dd732b6549cbb4ec2a8dae94073f3c2_normal.jpeg,41,221,,en,http://www.twitter.com/BargerShane/status/721318277180366848
721318270276608001 ,2016-04-16,12:44,CJ Torres,cjtorres7,#BLA #GBA #CCB,"I'm at Los Angeles International Airport (LAX) - @flylaxairport in Los Angeles, CA https://t.co/rCVIJrXCMX",,,33.94389398,-118.40502262,US,"Los Angeles, CA",http://pbs.twimg.com/profile_images/504854544309030912/3yql-QFS_normal.jpeg,619,580,30,en,http://www.twitter.com/cjtorres7/status/721318270276608001
721318270008221697 ,2016-04-16,12:44,Brian Hoyne,bhoyne71,,Good morning!!! #artofvisuals #stdothis #sombrexplore #exploremn #retroluxaholics… https://t.co/ZpXvUm8Yga,,,45.1832,-93.8655,US,"Buffalo, MN",http://pbs.twimg.com/profile_images/683741732597444608/uDAPfhgc_normal.jpg,67,242,5,en,http://www.twitter.com/bhoyne71/status/721318270008221697
721318268909305856 ,2016-04-16,12:44,Martín Nelson,forsomemasses,No controles (mi forma de pensar).,#iwantadog when it gets dark my dog will bark at any passers-by #introspective #igdc @ Adams Morgan https://t.co/UetHtybDSO,,,38.922515,-77.04281899999999,US,"Washington, DC",http://pbs.twimg.com/profile_images/719278313106227200/58HMdONN_normal.jpg,1080,1063,41,en,http://www.twitter.com/forsomemasses/status/721318268909305856
721318264517701632 ,2016-04-16,12:44,Cintas Careers,CintasCareers,"Looking for a career, and not just another job? Consider Cintas, where the spirit is the difference. Follow us for our latest career opportunities.","This #Manufacturing #job might be a great fit for you: Warehouse Processor - https://t.co/DwEKN4ymd0 #Henrietta, NY https://t.co/xKcyoTa51g",,,43.0592452,-77.6128039,US,"Henrietta, NY",http://pbs.twimg.com/profile_images/760490442/cintas_careers_logo_normal.jpg,306,2,359,en,http://www.twitter.com/CintasCareers/status/721318264517701632
721318263318319105 ,2016-04-16,12:44,Josh Spencer ??,JoshTrevil,"Ser mexicano es un privilegio, ser tamaulipeco es un orgullo, ser Tampiqueño es un lujo, pero ser Treviano es un verdadero orgasmo.","Buen día, ya listo para irme al #gym 

Príncipe hermoso, te amo. @ La Calle De La Amargura https://t.co/0Xr4eRxk63",,,22.28205338,-97.89039923,MX,"Tampico, Tamaulipas",http://pbs.twimg.com/profile_images/718167365737848832/_52L6ERr_normal.jpg,456,585,3,es,http://www.twitter.com/JoshTrevil/status/721318263318319105
